contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
ZJ_WZ_contig_26636768	7055	NA	58197.91938	12.1224265	low	16.04589098	5	DTR_893098	33.14	30.59	4.2	18.77	1	1
FJ_XM_contig_27092951||full	7054	NA	37615	18.75315699	high	3.249302908	1	DTR_715177	80.22	49.82	11.24660057	18.45252125	2	1
ZJ_WZ_contig_2137500	7054	NA	403678.3889	1.747430676	low	25.7423875	13	DTR_317885	37	14.39	4.68	17.33	1	1
FJ_XM_contig_15954799	7053	NA	352791.6735	1.999196843	low	13.97579829	17	DTR_363237	38.03	30.13	2.0764	3.61704	2	1
HN_SY_contig_32144150	7053	NA	270370.8414	2.608639291	low	18.45191178	9	794706	47.8	12.92	10.44	17.11	1	1
JS_YC_contig_18255607||full	7053	NA	102753.9612	6.863968957	medium	8.382931156	16	DTR_201466	57.02	27.65	3.421139241	18.13144304	2	1
JS_YC_contig_21081297||full	7053	NA	45185.19912	15.60909355	high	4.886171614	4	DTR_269739	56.99	78.68	10.82	38.43	1	1
ZJ_NB_contig_14874910||full	7053	NA	112565.7019	6.265674075	medium	8.303414307	5	DTR_891244	48.84	50.97	4.186853448	9.992413793	2	1
JS_YC_contig_565046||full	7052	NA	60745.52428	11.60908574	low	25.43900354	107	3300033153|Ga0366824_1000081	37.7	12.9	3.3	9.58	1	1
ZJ_NB_contig_20693955||full	7052	NA	82388.12664	8.559485799	low	10.31618577	63	DTR_076072	28.5	44.87	7.347646893	19.20155905	3	1
ZJ_WZ_contig_16475625	7052	NA	99973.75369	7.053851375	low	10.31618577	6	DTR_193682	27.6	45.36	6.921544412	20.37529726	3	1
GD_ZH_contig_13857137||full	7051	NA	41021	17.18875698	low	10.31618577	1	DTR_087096	32.3	45.71	NA	NA	0	1
LN_DD_contig_4828575	7051	NA	55980	12.59556985	low	27.3298539	1	DTR_232641	34.5	8.23	2.82	11.87	1	1.01
SD_DY_contig_780608||full	7051	NA	158262.1236	4.455266895	low	16.77468252	179	DTR_048777	33.2	23.97	NA	NA	0	1
ZJ_NB_contig_1743316	7051	NA	34146.5908	20.64920636	high	3.864279207	13	GCA_012944015.1	51.89	97.77	4.87	19.96	1	1
ZJ_WZ_contig_5077586	7051	NA	95041.08453	7.418896822	medium	6.291683646	15	DTR_151409	40.35	69.21	3.75	19.14	1	1
FJ_XM_contig_33310682	7049	NA	61423.20157	11.47611948	low	14.94793612	53	DTR_047041	58.7	7.11	10	12.97	1	1
GD_ST_contig_23538204	7049	NA	42707.11978	16.50544461	low	22.11309875	27	DTR_196329	44.37	15.02	14.93162243	20.08582731	3	1.01
LN_DD_contig_9484553	7049	NA	187900.4868	3.751453826	high	3.291139241	10	DTR_231048	59.5	82.75	3.77	15.93	1	1
ZJ_NB_contig_25234220||full	7049	NA	107352.4462	6.566222058	high	3.740554378	17	DTR_889412	71.33	58.57	NA	NA	0	1
SD_QD_contig_20327946	7048	NA	352874.5635	1.997310299	low	10.31618577	4	GCA_902984985.1	28.5	43.92	2.624051467	12.46982561	3	1
ZJ_WZ_contig_9026339||full	7048	NA	45382	15.5303865	medium	8.284564289	1	DTR_891134	38.65	52	NA	NA	0	1
GX_BH_contig_32497259	7047	NA	45888.29762	15.35685646	low	12.6821995	3	DTR_277337	26.1	76.85	8.177367178	20.41504132	2	1
JS_LYG_contig_23162106	7047	NA	63022.544	11.18171301	high	4.177875377	40	DTR_288116	67.57	44.28	4.723462708	17.79813171	4	1
SD_QD_contig_28381621	7047	NA	70245.29906	10.03198804	low	14.00865819	29	DTR_049996	29.35	42.47	8.125344096	21.33434291	5	1
ZJ_NB_contig_17382934	7047	NA	64495.53559	10.92633767	medium	9.606760952	15	DTR_289513	56.88	23.94	10.05	16.44	1	1
HN_SY_contig_5533866_1	7046	NA	85803.12467	8.211822153	medium	8.402006449	626	951217	41.21	53.26	2.09	6.86	1	1
JS_LYG_contig_19815210	7046	NA	50598.76698	13.92524052	medium	8.284564289	27	DTR_066660	39.4	52.11	14.622	19.55294737	2	1
JS_LYG_contig_8958263	7046	NA	156312.0125	4.507651005	medium	8.16402445	203	DTR_317035	48.77	44.63	4.119324267	10.32747434	3	1
SD_DY_contig_18783931	7046	NA	50732.00605	13.88866822	low	29.1005291	4	DTR_058560	27.5	22.99	9.23	19.67	1	1
SD_QD_contig_18286785	7046	NA	107387.7559	6.561269431	medium	6.925026455	10	3300048587|Ga0498925_0000687	55.4	34.53	3.12	19.54	1	1
ZJ_NB_contig_18146293||full	7046	NA	113282.5548	6.219845601	medium	5.705265903	3	DTR_890520	39.96	73.32	3.67	9.06	1	1
ZJ_NB_contig_14496502||full	7045	NA	59159.24061	11.9085369	low	22.11309875	2	3300005096|Ga0072503_120028	47.46	13.57	10.62	20.7	1	1
HN_SY_contig_8276384	7044	NA	167857.2402	4.196423098	low	14.69115206	2	DTR_053116	35.8	35.28	4.125566382	15.96069329	3	1
FJ_XM_contig_20002722||full	7042	NA	44606.51827	15.78693041	low	10.7645696	43	DTR_268129	44.68	41.2	9.605987845	26.68729131	7	1
JS_YC_contig_13754895||0_partial_1	7042	NA	41743.15361	16.86983228	medium	5.526948163	39	DTR_330887	49.1	71.84	11.20538104	26.77715271	8	1
ZJ_NB_contig_13723996||full	7041	NA	57308.49421	12.28613681	high	1.916732129	93	DTR_227385	80.88	88.6	7.872592455	17.78549581	3	1
JS_YC_contig_6551823	7040	NA	69380	10.14701643	high	4.99964124	1	DTR_251037	60.11	32.77	7.54	22.95	1	1
GX_BH_contig_26513862	7039	NA	35454.55989	19.85358166	low	12.49552918	158	GCA_012948325.1	35.7	41.32	14.17	21.37	1	1
JS_LYG_contig_14268650	7038	NA	189724.1798	3.709595691	medium	8.104101466	3	DTR_223329	45.86	62.02	4.308569231	11.11836923	2	1
SD_QD_contig_8376499	7037	NA	57264.48352	12.2885942	low	25.75559273	51	DTR_705713	27.6	13.78	4.898357143	21.23352679	2	1
ZJ_NB_contig_5802184	7037	NA	8331	84.46765094	low	23.31770681	1	DTR_342745	29.3	21.26	65.61	100	1	1
ZJ_WZ_contig_19039296	7037	NA	37191.43246	18.92102437	high	2.909169271	61	GCA_902995735.1	68.25	71.83	9.357458687	20.72581409	6	1
GD_ZH_contig_17960762||full	7036	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1
JS_LYG_contig_14253943||full	7036	NA	37046.49951	18.9923477	low	10.73817066	34	GCA_012948065.1	31.87	52.68	NA	NA	0	1
ZJ_NB_contig_12730796||full	7035	NA	30191.13955	23.30153848	high	3.291139241	16	GCA_009657595.1	59.04	84.72	14.708993	26.0416442	3	1
ZJ_NB_contig_19917894	7035	NA	52301.55532	13.45084282	medium	8.382931156	35	DTR_043656	56.8	30.15	14.54035714	20.80821429	2	1
ZJ_WZ_contig_602531||full	7035	NA	45215.64774	15.55877302	low	19.9773131	123	DTR_715658	54.8	8.62	12.12	20.3	1	1
LN_DD_contig_20076057	7034	NA	60845.64932	11.56039927	high	1.287390967	22	DTR_281865	98.96	96.38	10.57	16.86	1	1
ZJ_WZ_contig_3249463	7034	NA	35552.01601	19.7850946	low	10.35216718	3	DTR_273385	50.84	37.11	NA	NA	0	1
SD_QD_contig_11934634	7033	NA	178334.157	3.943720102	low	15.1657312	176	3300008997|Ga0115662_1000026	38.4	25.42	3.41	16.57	1	1
ZJ_NB_contig_11223175	7033	NA	39815.6153	17.66392393	high	2.164781906	2	DTR_236917	69.92	100	9.21	19.64	1	1
ZJ_WZ_contig_8083539	7033	NA	59054.26371	11.90938564	high	3.499846911	217	GCA_012936165.1	75.65	33.51	8.730224525	17.45183074	2	1
HN_SY_contig_7907442	7032	NA	39633.34208	17.74263696	medium	8.062709966	393	DTR_889007	34.66	57.95	9.202816034	20.40878021	4	1
SD_QD_contig_398666||full	7032	NA	53684.02042	13.09886991	high	4.99964124	524	DTR_267617	61.1	36.49	11.20030151	21.03869347	3	1
JS_YC_contig_10623809	7031	NA	61100.60006	11.50725196	low	14.69115206	96	DTR_203531	37	34.65	5.433901437	20.32527721	2	1
JS_YC_contig_7943983	7031	NA	60836.3091	11.55724288	low	16.04589098	6	DTR_047280	32.72	29.88	10.78447368	18.12842105	2	1
SD_DY_contig_28699846||full	7031	NA	83366.94544	8.433798267	low	25.75559273	28	DTR_715006	32.3	13.97	NA	NA	0	1
ZJ_WZ_contig_21798992	7031	NA	54227.59511	12.96572342	high	2.147893097	110	GCA_021460305.1	79.85	79.49	9.079878561	19.89229005	7	1
FJ_XM_contig_16589147	7030	NA	365122.0873	1.925383384	medium	9.11672823	35	GCA_902984185.1	44.04	54.6	2.195289871	8.100162366	3	1
FJ_XM_contig_7966602||full	7030	NA	58278.59601	12.0627477	low	25.75559273	4	DTR_891252	31.1	15.66	NA	NA	0	1
SD_QD_contig_1968619	7030	NA	89899.14819	7.819873872	low	11.51254212	4	DTR_272697	46.77	36.73	6.099359578	20.44265266	4	1
GD_ST_contig_21700696	7029	NA	124496.2071	5.645955137	low	15.1657312	304	DTR_285855	38.51	26.27	NA	NA	0	1
ZJ_NB_contig_7592474||full	7029	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
GD_ZH_contig_17910414	7028	NA	38230	18.38346848	low	26.12693364	1	DTR_276257	36.9	6.33	9.21	19.62	1	1
GX_BH_contig_15968626||full	7028	NA	69652.6999	10.09006113	medium	8.284564289	2	DTR_315641	39.02	50.91	9.786563352	16.68792153	4	1
ZJ_NB_contig_2217182||full	7028	NA	14277.28684	49.22503888	medium	6.242062484	6	GCA_900291375.1	60.91	37.6	12.51	59.42	1	1
ZJ_WZ_contig_6159106	7028	NA	48780.49745	14.40739715	low	25.43900354	16	748095	39.9	12.97	NA	NA	0	1
SD_DY_contig_21752000	7027	NA	46858.77558	14.99612381	low	27.31887169	3	DTR_285862	25.2	21.32	7.696993353	18.98191576	6	1
SD_QD_contig_8089849	7027	NA	44357.94318	15.84158213	medium	7.958415487	18	DTR_890190	39.07	59.07	10.51	23.05	1	1
ZJ_NB_contig_26516856	7027	NA	51281.77996	13.7027225	low	15.15892932	28	DTR_283324	81.29	10.58	3.555057851	5.760082645	2	1
ZJ_WZ_contig_10624997	7027	NA	NA	NA	NA	NA	0	NA	NA	NA	1.58	2.07	1	1
SD_QD_contig_15027013||full	7026	NA	49408.60919	14.22019384	low	11.87406548	33	GCA_000898515.1	61.9	18.86	4.8790599	17.20348586	2	1
HN_SY_contig_27454313	7025	NA	48570.55614	14.46349508	low	14.69115206	821	DTR_076372	34.51	34.11	9.531459756	21.26602713	3	1
SD_DY_contig_12603542||full	7025	NA	42849.09692	16.39474459	low	25.43900354	9	DTR_291542	37.7	16.7	3.13	16.56	1	1
ZJ_NB_contig_27876867||full	7025	NA	271677	2.585791215	medium	5.640745652	1	3300017722|Ga0181347_1000002	43.07	75.31	NA	NA	0	1
JS_LYG_contig_9110252||full	7023	NA	NA	NA	NA	NA	0	NA	NA	NA	3.55	22.88	1	1
ZJ_NB_contig_12228722	7023	NA	59535.78908	11.79626592	high	3.546230969	375	GCA_012936705.1	66.82	57.54	7.340619902	18.41439558	3	1
ZJ_WZ_contig_975532||full	7023	NA	146473	4.794740328	high	2.713025155	1	DTR_233849	66.3	97.59	4.85	19.88	1	1
JS_YC_contig_13265051	7022	NA	NA	NA	NA	NA	0	NA	NA	NA	1.49	4.83	1	1.01
ZJ_NB_contig_27002710	7022	NA	123681.4069	5.677490398	low	11.13282589	37	DTR_890410	50.1	22.99	1.077974684	2.746962025	2	1
ZJ_WZ_contig_19763559	7022	NA	119096.2509	5.896071412	medium	6.042488233	21	DTR_129646	46.62	71.72	4.328050941	17.71001107	2	1
JS_LYG_contig_16909819||full	7021	NA	NA	NA	NA	NA	0	NA	NA	NA	1.28	8.51	1	1
ZJ_WZ_contig_23083219	7021	NA	42985.33471	16.33347756	medium	6.4623374	17	DTR_227891	33.12	71.42	6.24	23.52	1	1
ZJ_WZ_contig_24671982	7021	NA	53280.42677	13.177447	low	13.01267382	124	DTR_319596	43.72	23.92	6.349433386	22.06387838	3	1
GX_BH_contig_31361178||full	7020	NA	48117.65619	14.58923928	medium	9.11672823	43	DTR_105735	44.96	54.37	10.48184584	20.1189858	2	1
JS_YC_contig_23768551||full	7019	NA	64554.83845	10.87292629	low	23.31770681	2	DTR_893513	29	17.98	9.19	21.12	1	1
SD_DY_contig_18192857	7019	NA	86116.38397	8.150597687	low	16.04589098	19	DTR_192797	33.75	32.47	4.011033321	6.569601862	4	1
SD_DY_contig_19067273||full	7019	NA	42885.78034	16.36673029	low	10.7645696	38	DTR_268129	44.85	41.71	9.574746558	26.59906934	7	1
ZJ_NB_contig_1289637	7019	NA	108505.5723	6.468792202	medium	5.433029272	9	DTR_629850	40.6	97.72	5.75	40.01	1	1.01
GD_ZH_contig_18473051	7018	NA	49758.37533	14.10415825	low	14.69115206	11	DTR_049258	37.2	33.1	9.611132075	18.81616981	2	1
GX_BH_contig_19677529	7018	NA	42330.23176	16.57916744	low	23.05470564	40	DTR_281983	31.23	25.23	9.868151054	20.89959784	3	1
SD_QD_contig_22878968	7018	NA	52614.13167	13.33862173	low	11.6380162	23	DTR_292517	47.1	31.45	7.17193749	16.90247204	3	1
GD_ZH_contig_24233351||full	7017	NA	54985.58318	12.76152692	low	13.01267382	6	DTR_087178	42.98	25.07	9.31816849	20.93028915	5	1
GD_ZH_contig_5223211||full_1	7017	NA	NA	NA	NA	NA	0	NA	NA	NA	2.57	16.61	1	1
JS_YC_contig_6120610||full	7017	NA	95276.39867	7.364887945	low	22.11309875	12	DTR_267134	45.1	15.09	NA	NA	0	1
SD_QD_contig_23231573	7017	NA	189629.224	3.70037901	high	4.020988992	19	DTR_890087	68.27	31.57	NA	NA	0	1
SD_QD_contig_6639750	7017	NA	53840.69631	13.03289237	high	3.522409503	18	DTR_133038	62.14	91.58	13.78108274	20.32847073	3	1
ZJ_WZ_contig_25823401	7017	NA	58242.37963	12.04792806	high	4.163230398	140	DTR_630083	61.48	94.18	10.16733264	17.9074141	5	1
GD_ST_contig_4612901	7016	NA	36369.97479	19.29063751	medium	8.104101466	177	DTR_246167	46.74	60.19	9.743048502	20.0565068	4	1
GD_ZH_contig_13156603	7016	NA	76144.48294	9.214062174	low	11.6380162	3	3300033149|Ga0366834_1001153	46.53	28.24	11.06	21.2	1	1
SD_DY_contig_8628621	7016	NA	38734.14876	18.11321592	low	26.70045931	111	DTR_236967	20.5	28.92	10.61	21.42	1	1
SD_QD_contig_8743759||full	7016	NA	37392	18.76337184	high	4.902817022	1	DTR_357646	64.04	39.01	10.58206901	20.28876294	3	1
JS_LYG_contig_7888110	7015	NA	53233.08168	13.17789574	low	15.1657312	11	DTR_133056	39	25.42	6.48	19.14	1	1.01
LN_DD_contig_14944662	7014	NA	60597.07919	11.57481531	medium	5.805041884	87	GCA_009652315.1	52.01	82.33	10.32222727	17.63989162	4	1
ZJ_WZ_contig_12702679	7014	NA	37431.5175	18.73821974	low	11.6380162	101	DTR_059592	42.84	27.77	9.495436134	20.65397756	3	1
JS_YC_contig_17633419||full	7013	NA	38402.11181	18.26201651	low	19.4362889	11	GCA_012953455.1	34.6	17.65	9.19	19.58	1	1
JS_YC_contig_21948325	7013	NA	NA	NA	NA	NA	0	NA	NA	NA	0.33	3.97	1	1.02
LN_DD_contig_19611130||full	7013	NA	50557.66905	13.87128824	low	11.13282589	11	GCA_002620005.1	48.3	23.89	3.87	19.44	1	1
ZJ_NB_contig_5954504||full	7012	NA	51374.43007	13.64881321	low	10.31618577	844	GCA_000885155.1	30.8	45.35	10.07	23.04	1	1
FJ_XM_contig_35792373	7011	NA	46835.13134	14.96953206	low	16.04589098	13	DTR_648709	35	28.68	10.64219095	19.87221955	3	1
JS_YC_contig_5010783	7011	NA	187808.2183	3.733063474	high	2.059784911	77	GCA_001881955.1	72.49	92.92	3.199530988	5.055255693	6	1
ZJ_WZ_contig_474441	7011	NA	41052.09939	17.07829832	high	2.909169271	9	DTR_288132	68.94	71.87	6.025285064	22.38639069	3	1
FJ_XM_contig_2259912	7010	NA	111075.062	6.311047568	low	11.6380162	122	GCA_003502185.1	44.2	31.35	5.662700179	8.339054328	5	1
JS_LYG_contig_5971444||full_1	7010	NA	15179	46.18222544	high	2.564243962	1	GCA_000837265.1	87.75	63.37	15.53927959	26.36555746	2	1
JS_LYG_contig_717784	7010	NA	84123.29624	8.333006805	low	22.64180508	15	DTR_122189	27.98	30.55	2.66	19.24	1	1
JS_LYG_contig_24940025||full	7009	NA	127159.0702	5.511993748	low	19.62718537	1361	DTR_593498	59.4	10.09	0.35	2.02	1	1.01
JS_YC_contig_7745232||full	7009	NA	106977.4882	6.55184574	medium	8.503567654	13	3300028615|Ga0309935_100024	36.07	49.2	NA	NA	0	1
LN_DD_contig_18535021	7009	NA	46138.84376	15.19110456	low	12.6104891	78	GCA_902995795.1	39.07	39.02	10.06913043	22.02782609	2	1
SD_QD_contig_1195909	7009	NA	61030.93366	11.48434012	high	1.204197488	191	DTR_250197	90.05	91.44	9.974364215	15.90131125	5	1
GX_BH_contig_24196226||full	7008	NA	39948.77542	17.54246514	medium	8.794738452	90	DTR_676006	35.01	53.64	14.75751576	20.49210641	4	1
SD_QD_contig_18796033||full	7008	NA	76405.40445	9.172126043	low	19.9773131	45	DTR_263629	57.4	8.8	NA	NA	0	1
SD_QD_contig_2321735	7008	NA	181962.3021	3.851347185	low	10.7645696	27	DTR_050005	43.63	39.82	3.00008317	6.631548677	3	1
FJ_XM_contig_31837304	7007	NA	40814.09145	17.16809011	low	25.75559273	31	GCA_000914735.1	31.7	13.01	9.076865365	21.36522097	2	1
GD_ZH_contig_5469564||full	7007	NA	58213.91839	12.03664037	low	26.96562388	20	DTR_892174	39	9.51	NA	NA	0	1
JS_LYG_contig_1715965||full	7007	NA	49578.59187	14.1331162	medium	7.958415487	52	DTR_642622	38.93	60.3	8.512513228	11.8747619	2	1
ZJ_WZ_contig_10872571	7007	NA	62485.47955	11.21380527	medium	9.049739468	136	66431	36.64	45.59	5.631304308	18.99642822	3	1
ZJ_WZ_contig_11016719||full	7007	NA	119135.2496	5.881550611	medium	6.291683646	26	DTR_129646	38.11	68.82	4.113160622	11.56830743	2	1
ZJ_WZ_contig_5466810	7007	NA	47859.65232	14.64072483	low	13.97579829	115	931241	39.32	30.17	8.739067183	20.38828112	4	1
JS_LYG_contig_6867589	7006	NA	94741.37477	7.394868416	low	22.64180508	2	DTR_270490	27.8	28.48	NA	NA	0	1
LN_DD_contig_5473916||full	7006	NA	53408.57182	13.11774451	low	16.35466304	21	DTR_891252	41.07	21.98	NA	NA	0	1
SD_DY_contig_27001810||full	7006	NA	62589.43708	11.19358206	low	23.31770681	16	GCA_014083765.1	28.5	18.91	NA	NA	0	1
SD_QD_contig_1729182	7006	NA	93576.7424	7.48690307	medium	9.11672823	74	287646	43	55.88	4.559901999	14.634875	3	1
JS_YC_contig_23352209	7004	NA	3747.016428	100	low	16.04589098	30	DTR_716318	33.5	29.18	100	100	1	1.02
ZJ_WZ_contig_13008389	7004	NA	60344.11038	11.60676652	high	2.164781906	164	GCA_003505035.1	71.71	98.24	5.653122169	12.2802302	4	1
FJ_XM_contig_10190735	7003	NA	49900.55168	14.03391298	medium	9.770421783	14	GCA_000912395.1	45.17	47.01	12.30415037	22.47155654	3	1
JS_LYG_contig_14800155	7003	NA	94692.30085	7.395532622	low	19.63939047	79	722567	51.3	6.1	NA	NA	0	1
GD_ZH_contig_25185225||full	7002	NA	34451.73142	20.32408739	medium	8.503567654	7	DTR_074463	36.53	51.19	11.09	21.8	1	1
JS_LYG_contig_13161309||full	7002	NA	142324.9003	4.919729425	low	24.93356132	5	DTR_491411	24.6	16.95	NA	NA	0	1
JS_YC_contig_20642752	7001	NA	49483.47439	14.14815771	low	25.75559273	7	DTR_287841	32.2	15.57	3.05	13.69	1	1.01
JS_YC_contig_20844775||full_1	7001	NA	67537.30317	10.36612312	low	23.31770681	9	DTR_643137	30	21.81	7.564259259	20.3100463	2	1
LN_DD_contig_8563061	7001	NA	40939.97277	17.10064645	low	29.1005291	33	3300044998|Ga0484962_0001914	24.5	26.98	6.4	21.48	1	1
ZJ_NB_contig_14182755	7001	NA	279816.6367	2.501995622	medium	5.515370705	2	DTR_202747	57.34	38.33	3.229007471	8.137449306	2	1.01
JS_YC_contig_6223029	7000	NA	209756.7105	3.337199551	low	25.43900354	75	DTR_508117	40.47	14.68	4.07	18.24	1	1
ZJ_WZ_contig_14692692||full	7000	NA	145707.6401	4.804140673	low	19.4362889	28	421513	33.1	20.64	3.44	9.39	1	1
ZJ_WZ_contig_18578622	7000	NA	42450.54996	16.48977459	medium	8.284564289	522	GCA_002605405.1	39.41	51.42	9.223344105	18.42797585	5	1
FJ_XM_contig_31094236	6999	NA	58059	12.05497856	low	10.47449238	1	DTR_231619	29.5	50.3	12.81127277	20.56761869	3	1
GD_ZH_contig_5318925	6999	NA	43535.28432	16.07661489	medium	6.231396559	970	GCA_902988085.1	56.02	56	5.138298969	18.94659794	2	1
GX_BH_contig_25290852	6999	NA	53699.15646	13.03372429	medium	8.16402445	4	DTR_088344	51.96	44.9	9.05020284	20.45282961	2	1
SD_DY_contig_11760326||full_1	6999	NA	183525	3.813649367	low	23.38766299	1	DTR_202284	24.1	37.5	4.52	18.98	1	1
ZJ_WZ_contig_9894841	6999	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1
JS_LYG_contig_1374199	6998	NA	NA	NA	NA	NA	0	NA	NA	NA	9.79	20.52	1	1
ZJ_WZ_contig_3585555	6998	NA	44981.76398	15.55741567	medium	9.770421783	6	GCA_012951375.1	44.5	47.4	11.5235193	19.76240558	5	1
GD_ST_contig_8132668	6997	NA	91304.97952	7.663327934	medium	6.715262547	18	DTR_232568	38.55	66.59	5.770824338	11.93445513	6	1
GD_ZH_contig_11961846	6997	NA	60148.77795	11.63282154	medium	7.542667411	8	DTR_318777	64.15	24	8.390181943	21.58802638	3	1
GX_BH_contig_3546807	6997	NA	63131.23041	11.08326252	medium	5.640745652	42	DTR_632188	46.11	76.45	10.25765057	19.92592442	3	1
SD_DY_contig_14002235_1	6997	NA	87090.88672	8.034135675	low	23.31770681	2	DTR_714784	28	22.25	2.56	16.56	1	1
ZJ_WZ_contig_20147215	6997	NA	28352.45748	24.67863678	medium	6.05636618	10	DTR_070318	55.49	60.83	15.08102557	25.51527209	4	1
GX_BH_contig_2209530||full	6996	NA	41725.81568	16.76659853	low	13.18212496	5	DTR_678882	38.52	34.85	16.1365358	20.15317421	3	1
GX_BH_contig_8551586||full	6996	NA	61184.03682	11.43435504	low	27.3298539	13	DTR_175071	34.6	11.55	4.73	17.42	1	1
SD_QD_contig_20554635	6996	NA	70168.7478	9.970250602	high	4.902817022	7	DTR_110142	66.16	38.13	4.115069638	17.26328691	2	1
ZJ_NB_contig_14185943	6996	NA	36540.65875	19.14579605	high	3.215565576	20	DTR_705576	59.03	74.77	15.070681	19.17978495	2	1
ZJ_NB_contig_25065433||full	6995	NA	61712.01461	11.33490787	low	22.64180508	51	DTR_702459	29.07	29.43	6.030378038	31.37485149	2	1
LN_DD_contig_5006099	6994	NA	42920.5135	16.29523841	medium	6.4623374	2	DTR_268102	36.53	71.36	13.96387543	19.16209733	4	1
SD_QD_contig_27124661	6994	NA	75804.11827	9.226411651	medium	6.925026455	60	DTR_716726	56.88	35.09	10.22544879	16.73160507	2	1
ZJ_NB_contig_22096097	6994	NA	64721.27096	10.80633909	medium	6.925026455	17	DTR_316000	54.31	36.45	13.09	18.92	1	1
ZJ_WZ_contig_24845030	6994	NA	48851.74147	14.31678747	high	4.811249381	208	DTR_276192	71.4	20.6	10.17	15.85	1	1
FJ_XM_contig_12908847||full	6993	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1
GD_ZH_contig_78343	6993	NA	723753.4544	0.966213005	low	10.26548673	49	3300027828|Ga0209692_10000045	51.41	38.97	0.56	2.697975709	2	1
JS_YC_contig_25948877	6993	NA	175482.4188	3.985014594	medium	5.526948163	332	GCA_902985415.1	50.53	70.29	3.958495796	5.152207111	4	1
LN_DD_contig_12971151	6993	NA	59261.77866	11.80018582	high	3.740554378	227	GCA_012955135.1	71.66	62.33	9.268216409	16.66171756	7	1
ZJ_NB_contig_21564259	6993	NA	62509.80868	11.18704432	medium	5.526948163	24	GCA_012949165.1	51.79	70.11	9.153740458	15.68119593	2	1
GD_ST_contig_10326598	6991	NA	86669.67874	8.066258122	low	11.6380162	13	DTR_231258	47.04	31.92	4.028215198	20.97956973	3	1
GD_ZH_contig_14963392	6990	NA	291661	2.396617991	medium	6.242062484	1	DTR_315631	57.66	40.43	5.59	21.89	1	1
JS_LYG_contig_12688485	6990	NA	195058.5031	3.583540266	medium	8.16402445	5	DTR_223329	47.64	43.62	6.069732334	21.42583512	2	1
LN_DD_contig_7464106	6990	NA	41840	16.70650096	high	2.232313837	1	DTR_329187	88.23	74.08	6.22	23.41	1	1
SD_DY_contig_22343461||full	6990	NA	139962	4.994212715	low	26.96562388	2	GCA_000846905.1	42.4	10.38	NA	NA	0	1
SD_DY_contig_8687176||full	6990	NA	69954.57051	9.99219915	low	19.4362889	3	GCA_902988255.1	32.8	19.58	NA	NA	0	1
JS_YC_contig_11983788	6989	NA	233367.7451	2.994844037	low	19.4362889	13	DTR_888924	37	19.8	8.76	19.85	1	1
JS_YC_contig_12453138||full	6989	NA	48991.66404	14.26569221	low	16.35466304	77	GCA_020535945.1	39	21.85	11.14466455	16.1621953	3	1
JS_LYG_contig_99310	6988	NA	47445.35953	14.72852154	medium	8.16402445	14	DTR_262429	51.74	45.4	7.465812001	15.30632995	3	1
SD_DY_contig_23271049	6988	NA	58856.08057	11.87302983	low	16.04589098	22	DTR_174403	34.54	30.73	8.359897507	20.73855898	4	1
SD_QD_contig_6518630	6988	NA	52743.58484	13.24900463	medium	5.640745652	16	DTR_190049	46.19	72.96	8.044326443	18.29125823	4	1
FJ_XM_contig_27440023||full	6987	NA	78034.43603	8.953739343	low	11.51254212	26	DTR_715734	45.9	34.98	NA	NA	0	1
JS_LYG_contig_14377699	6987	NA	60620.79829	11.52574726	low	14.00865819	18	862085	29.34	39.52	10.83724515	16.60165049	2	1
SD_QD_contig_10273992	6987	NA	137270.5441	5.089948501	low	16.07369759	4	3300022241|Ga0236242_1000006	45.1	20.24	3.08	18.74	1	1
ZJ_WZ_contig_8213594	6987	NA	42483.51856	16.44637788	high	2.181875812	22	DTR_330443	70.78	88.8	4.789468154	17.12543788	4	1
HN_SY_contig_26597598	6986	NA	48566.65068	14.38435614	low	13.01267382	31	3300033153|Ga0366824_1000592	44	23.45	7.261625294	26.37398269	3	1
